questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit
6256,9.0,1,5.0,0,0.1111111111111111,0.1754465858120559,0.5061856207239317,0.4298612280519603,0.2850693859740199,0.23552081579220596,0.24511906766605038,0.2850693859740199,,,
6257,80.0,2,5.0,0,0.2,0.20087950988549622,0.5228673428502458,0.288694373421337,0.3556528132893315,0.25669584398679945,0.22091903544365782,0.3,,,
6258,79.0,1,5.0,0,0.1012658227848101,0.12210051503585477,0.5061856207239317,0.22781201201422457,0.3860939939928877,0.2658281981978663,0.21048205920243854,0.3,,,
6259,79.0,1,5.0,0,0.1772151898734177,0.18270657564191536,0.5061856207239317,0.27173750548100245,0.36413124725949875,0.2592393741778496,0.21801214379674333,0.3,,,
6260,7.0,1,4.0,0,0.0,0.1514055921685045,0.49367707416767614,0.4289230100056707,0.28553849499716466,0.2356615484991494,0.22454504442946255,0.28553849499716466,,,
6261,5.0,1,4.0,0,0.0,0.16351803954198485,0.49367707416767614,0.4465114977925774,0.27674425110371126,0.23302327533111336,0.22730894965311932,0.27674425110371126,,,
6262,10.0,2,3.0,0,0.0,0.13626503295165404,0.49786492098393703,0.40746494897586627,0.29626752551206686,0.23888025765362003,0.20106642128226665,0.29626752551206686,,,
6263,73.0,1,6.0,0,0.410958904109589,0.3665371074037594,0.5186864282834047,0.4108524435822969,0.29457377820885156,0.23837213346265546,0.2620154538081409,0.29457377820885156,,,
6264,30.0,1,5.0,0,0.1,0.14175901977099242,0.5061856207239317,0.32397232024746203,0.338013839876269,0.2514041519628807,0.22696668347099352,0.3,,,
6265,58.0,1,6.0,1,0.1034482758620689,0.12933270498140542,0.35404862392808184,0.20594040462231783,0.39702979768884106,0.2691089393066523,0.2239603608584305,0.09925744942221026,,,
6266,68.0,1,5.0,0,0.6470588235294118,0.5464539885062457,0.5061856207239317,0.5341269371443129,0.23293653142784354,0.21988095942835306,0.2629931892247394,0.23293653142784354,,,
6267,68.0,1,6.0,1,0.2058823529411764,0.2055448975971548,0.35404862392808184,0.2510052219841733,0.37449738900791335,0.262349216702374,0.23232954122563224,0.09362434725197834,,,
6268,71.0,1,6.0,0,0.3943661971830985,0.35261484602801785,0.5186864282834047,0.40194303877714266,0.29902848061142867,0.2397085441834286,0.2603608500586122,0.29902848061142867,,,
6269,79.0,1,6.0,0,0.0759493670886076,0.10189849483383456,0.5186864282834047,0.21661077009518415,0.3916946149524079,0.26750838448572234,0.22594200016053423,0.3,,,
6270,150.0,2,4.0,0,0.3866666666666666,0.3652232411091154,0.5103726188499906,0.38941480406592793,0.305292597967036,0.24158777939011078,0.21833661206750296,0.3,,,
6271,16.0,1,5.0,0,0.375,0.28022086079304503,0.5061856207239317,0.42758918248710154,0.28620540875644923,0.23586162262693475,0.24472957414064603,0.28620540875644923,,,
6272,36.0,1,4.0,0,0.4166666666666667,0.3408562676526718,0.49367707416767614,0.4103202706140374,0.2948398646929813,0.23845195940789438,0.2216217568107773,0.2948398646929813,,,
6273,32.0,1,5.0,0,0.5,0.3863067497798004,0.5061856207239317,0.4443126550753478,0.2778436724623261,0.23335310173869783,0.24759645515577394,0.2778436724623261,,,
6274,2.0,1,6.0,0,0.0,0.18581595402498277,0.5186864282834047,0.4978820236422533,0.25105898817887334,0.225317696453662,0.2781780901049899,0.25105898817887334,,,
6277,1.0,1,5.0,0,1.0,0.2422833804071248,0.5061856207239317,0.49767264522984117,0.2511636773850794,0.22534910321552382,0.2567438820394014,0.2511636773850794,,,
6278,3.0,1,6.0,0,0.3333333333333333,0.22121526037172265,0.5186864282834047,0.49164359483688813,0.25417820258155593,0.22625346077446679,0.2770195247554221,0.25417820258155593,,,
6279,3.0,1,5.0,0,0.6666666666666666,0.26469352124128787,0.5061856207239317,0.4842317934982368,0.2578841032508816,0.22736523097526448,0.2544397360282692,0.2578841032508816,,,
6280,8.0,1,6.0,0,0.125,0.18171253530534362,0.5186864282834047,0.4477445560774971,0.27612772196125146,0.23283831658837542,0.26886684612867806,0.27612772196125146,,,
6281,3.0,2,5.0,1,0.3333333333333333,0.22121526037172265,0.3578892332248701,0.34546432660185666,0.32726783669907167,0.2481803510097215,0.23065102741746119,0.08181695917476792,,,
6282,5.0,2,5.0,1,0.6,0.28351803954198485,0.3578892332248701,0.3472647769844579,0.32636761150777105,0.2479102834523313,0.2309596760544785,0.08159190287694276,,,
6283,3.0,2,5.0,1,0.3333333333333333,0.22121526037172265,0.3578892332248701,0.34546432660185666,0.32726783669907167,0.2481803510097215,0.23065102741746119,0.08181695917476792,,,
6284,3.0,2,5.0,1,0.0,0.17773699950215743,0.3578892332248701,0.3415117574318962,0.3292441212840519,0.24877323638521556,0.22997344413118223,0.08231103032101297,,,
6286,135.0,5,4.2,0,0.2222222222222222,0.21992226444225563,0.5626372667662831,0.28223408304662423,0.3588829584766879,0.25766488754300637,0.20515745328745988,0.3,,,
6287,31.0,1,5.0,0,0.1290322580645161,0.1585872742852867,0.5061856207239317,0.32953728073052196,0.33523135963473905,0.2505694078904217,0.2279206766966609,0.3,,,
6288,25.0,1,6.0,1,0.08,0.13528779974554714,0.35404862392808184,0.2546118856632933,0.37269405716835335,0.261808217150506,0.23299935019461165,0.09317351429208834,,,
6289,3.0,1,4.0,0,0.0,0.17773699950215743,0.49367707416767614,0.4649552491980835,0.26752237540095825,0.23025671262028746,0.23020725344541312,0.26752237540095825,,,
6290,12.0,1,6.0,1,0.6666666666666666,0.3777484683921757,0.35404862392808184,0.36082000806068004,0.31958999596966,0.24587699879089797,0.2527237157826977,0.079897498992415,,,
6291,22.0,2,4.0,1,0.0,0.09733216639403859,0.34647410252215766,0.24106789877564572,0.37946605061217714,0.2638398151836531,0.19502495552188717,0.09486651265304429,,,
6292,10.0,2,6.0,0,0.3,0.23626503295165405,0.5353335123391134,0.46056639249224857,0.26971680375387574,0.2309150411261627,0.271248044319989,0.26971680375387574,,,
6297,29.0,1,5.0,0,0.1379310344827586,0.16506022425611475,0.5061856207239317,0.33851381568042843,0.3307430921597858,0.24922292764793574,0.22945951125950206,0.3,,,
6298,159.0,1,4.0,0,0.1446540880503144,0.15132933513156213,0.49367707416767614,0.20567024608967546,0.3971648769551623,0.26914946308654863,0.1894624672426633,0.3,,,
6299,29.0,1,6.0,1,0.0,0.08342757119489022,0.35404862392808184,0.22103149631346222,0.3894842518432689,0.26684527555298065,0.22676299217250015,0.09737106296081723,,,
6300,30.0,1,5.0,1,0.0,0.08175901977099242,0.34269061523233274,0.21222481750166258,0.3938875912491687,0.26816627737475063,0.20780996871457075,0.09847189781229218,,,
6301,28.0,1,4.0,0,0.1071428571428571,0.14766564559478376,0.49367707416767614,0.32663707416696947,0.33668146291651524,0.25100443887495455,0.20847154022623807,0.3,,,
6303,26.0,1,5.0,0,0.3076923076923077,0.2627815432293396,0.5061856207239317,0.3931765847442996,0.3034117076278502,0.24102351228835506,0.2388302716704514,0.3,,,
6304,30.0,1,4.0,0,0.1666666666666666,0.18175901977099243,0.49367707416767614,0.3377180469693343,0.33114097651533286,0.24934229295459984,0.21021283595232398,0.3,,,
6305,28.0,1,5.0,0,0.1428571428571428,0.16849897892811713,0.5061856207239317,0.34316448330526256,0.32841775834736875,0.2485253275042106,0.23025676856661645,0.3,,,
6306,28.0,1,4.0,0,0.1785714285714285,0.18933231226145045,0.49367707416767614,0.3467520166957051,0.32662399165214745,0.2479871974956442,0.21163245976646797,0.3,,,
6307,4.0,2,6.0,0,0.0,0.17033129118956755,0.5353335123391134,0.4923920745568139,0.25380396272159306,0.22614118881647793,0.2771585281319797,0.25380396272159306,,,
6308,5.0,2,4.0,0,1.0,0.36351803954198486,0.5103726188499906,0.48939339323456127,0.25530330338271934,0.22659099101481578,0.2340475332225739,0.25530330338271934,,,
6309,10.0,1,4.0,1,0.6,0.33626503295165405,0.3315099770303773,0.3326987410106965,0.33365062949465174,0.2500951888483955,0.20942408787310945,0.08341265737366294,,,
6310,57.0,1,5.0,0,0.3508771929824561,0.31283053231882624,0.5061856207239317,0.3795047007343798,0.3102476496328101,0.24307429488984303,0.2364865201258937,0.3,,,
6311,81.0,1,3.0,0,0.2839506172839506,0.26819753454009526,0.4811764383400034,0.32575940043196233,0.3371202997840188,0.25113608993520564,0.18939420006170893,0.3,,,
6312,56.0,1,5.0,0,0.5892857142857143,0.48799935511249504,0.5061856207239317,0.4943434012560194,0.2528282993719903,0.2258484898115971,0.2561731545010319,0.2528282993719903,,,
6313,25.0,1,4.0,0,0.28,0.24639891085665827,0.49367707416767614,0.3812779090263044,0.30936104548684784,0.24280831364605435,0.21705795713270498,0.3,,,
6314,38.0,1,4.0,0,0.131578947368421,0.15668881014740726,0.49367707416767614,0.30536010309752587,0.34731994845123704,0.2541959845353711,0.2051280162010398,0.3,,,
6315,25.0,1,4.0,0,0.12,0.15751002196776936,0.49367707416767614,0.340873868622264,0.329563065688868,0.24886891970666036,0.21070875078349863,0.3,,,
6316,34.0,1,5.0,0,0.2647058823529412,0.24236946275091892,0.5061856207239317,0.36603328680076863,0.3169833565996157,0.24509500697988468,0.2341771348801318,0.3,,,
6317,8.0,1,6.0,0,0.0,0.1459982495910579,0.5186864282834047,0.4402257590850159,0.2798871204574921,0.23396613613724762,0.26747049811578866,0.2798871204574921,,,
6318,8.0,1,5.0,0,0.25,0.21742682101962932,0.5061856207239317,0.44539429447039436,0.2773028527648028,0.23319085582944082,0.2477818790520676,0.2773028527648028,,,
6319,8.0,1,6.0,0,0.375,0.25314110673391504,0.5186864282834047,0.4627821500624595,0.26860892496877026,0.23058267749063105,0.2716595421544568,0.26860892496877026,,,
6320,12.0,1,6.0,0,0.5,0.3152484683921757,0.5186864282834047,0.46056129688591074,0.26971935155704463,0.23091580546711338,0.2712470979930977,0.26971935155704463,,,
6321,2.0,1,5.0,0,0.0,0.18581595402498277,0.5061856207239317,0.4861625165552474,0.2569187417223763,0.22707562251671287,0.2547707171237567,0.2569187417223763,,,
6322,8.0,1,6.0,0,0.125,0.18171253530534362,0.5186864282834047,0.4477445560774971,0.27612772196125146,0.23283831658837542,0.26886684612867806,0.27612772196125146,,,
6323,6.0,1,6.0,0,0.1666666666666666,0.1956904226365239,0.5186864282834047,0.46485376067559125,0.2675731196622044,0.23027193589866132,0.27204426983975266,0.2675731196622044,,,
6324,5.0,1,6.0,0,0.2,0.20351803954198483,0.5186864282834047,0.4736623727489162,0.2631688136255419,0.22895064408766255,0.27368015493908443,0.2631688136255419,,,
6325,5.0,1,6.0,0,0.0,0.16351803954198485,0.5186864282834047,0.4679480870346305,0.2660259564826848,0.22980778694480541,0.27261893044928853,0.2660259564826848,,,
6326,10.0,2,6.0,0,0.0,0.13626503295165404,0.5353335123391134,0.4355663924922486,0.2822168037538757,0.2346650411261627,0.26660518717713194,0.2822168037538757,,,
6327,5.0,1,4.0,0,0.0,0.16351803954198485,0.49367707416767614,0.4465114977925774,0.27674425110371126,0.23302327533111336,0.22730894965311932,0.27674425110371126,,,
6328,5.0,1,4.0,0,0.2,0.20351803954198483,0.49367707416767614,0.45222578350686315,0.2738871082465684,0.2321661324739705,0.22820690883679282,0.2738871082465684,,,
6329,5.0,1,5.0,0,0.0,0.16351803954198485,0.5061856207239317,0.4572331091265107,0.27138344543674464,0.2314150336310234,0.2498113901359733,0.27138344543674464,,,
6330,5.0,1,4.0,0,0.2,0.20351803954198483,0.49367707416767614,0.45222578350686315,0.2738871082465684,0.2321661324739705,0.22820690883679282,0.2738871082465684,,,
6331,5.0,1,3.0,0,0.2,0.20351803954198483,0.4811764383400034,0.44151095279742936,0.2792445236012853,0.23377335708038557,0.20593013611391853,0.2792445236012853,,,
6332,5.0,1,4.0,0,0.0,0.16351803954198485,0.49367707416767614,0.4465114977925774,0.27674425110371126,0.23302327533111336,0.22730894965311932,0.27674425110371126,,,
6333,5.0,1,5.0,0,0.2,0.20351803954198483,0.5061856207239317,0.46294739484079644,0.26852630257960175,0.2305578907738805,0.250790981972708,0.26852630257960175,,,
6334,5.0,1,4.0,0,0.0,0.16351803954198485,0.49367707416767614,0.4465114977925774,0.27674425110371126,0.23302327533111336,0.22730894965311932,0.27674425110371126,,,
6335,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.43906507478101303,0.2804674626094935,0.23414023878284804,0.24669686996245938,0.2804674626094935,,,
6336,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.43906507478101303,0.2804674626094935,0.23414023878284804,0.24669686996245938,0.2804674626094935,,,
6337,7.0,1,3.0,0,0.0,0.1514055921685045,0.4811764383400034,0.41878735933458466,0.29060632033270767,0.23718189609981227,0.20268390847636927,0.29060632033270767,,,
6338,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.43906507478101303,0.2804674626094935,0.23414023878284804,0.24669686996245938,0.2804674626094935,,,
6339,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.43906507478101303,0.2804674626094935,0.23414023878284804,0.24669686996245938,0.2804674626094935,,,
6340,14.0,2,5.0,0,0.0,0.12023385260440062,0.5228673428502458,0.39475668686293147,0.30262165656853424,0.24078649697056026,0.23910114631935972,0.3,,,
6341,6.0,1,5.0,0,0.3333333333333333,0.23415196109806236,0.5061856207239317,0.4608466774529535,0.26957666127352325,0.230872998382057,0.2504308589919349,0.26957666127352325,,,
6342,6.0,1,5.0,0,0.0,0.15722888417498543,0.5061856207239317,0.44802616463244066,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,
6343,18.0,3,5.0,0,0.0,0.10757765759341108,0.5394982056387029,0.37752800012171844,0.31123599993914075,0.24337079998174221,0.23614765716372318,0.3,,,
6344,6.0,1,5.0,0,0.3333333333333333,0.23415196109806236,0.5061856207239317,0.4608466774529535,0.26957666127352325,0.230872998382057,0.2504308589919349,0.26957666127352325,,,
6345,6.0,1,4.0,0,0.0,0.15722888417498543,0.49367707416767614,0.43760237583556105,0.2811988120822195,0.23435964362466585,0.2259089447741596,0.2811988120822195,,,
6346,12.0,2,4.0,0,0.0,0.12774846839217566,0.5103726188499906,0.40105143300490065,0.2994742834975497,0.23984228504926489,0.22016522518648438,0.2994742834975497,,,
6347,6.0,1,5.0,0,0.0,0.15722888417498543,0.5061856207239317,0.44802616463244066,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,
6348,6.0,1,5.0,0,0.1666666666666666,0.1956904226365239,0.5061856207239317,0.45443642104269705,0.2727817894786515,0.23183453684359545,0.2493319578930338,0.2727817894786515,,,
6349,12.0,1,5.0,1,0.0833333333333333,0.15899846839217566,0.34269061523233274,0.2902071447065736,0.3548964276467132,0.25646892829401396,0.22117836766398405,0.0887241069116783,,,
6350,3.0,1,4.0,0,0.0,0.17773699950215743,0.49367707416767614,0.4649552491980835,0.26752237540095825,0.23025671262028746,0.23020725344541312,0.26752237540095825,,,
6351,3.0,1,4.0,0,0.0,0.17773699950215743,0.49367707416767614,0.4649552491980835,0.26752237540095825,0.23025671262028746,0.23020725344541312,0.26752237540095825,,,
6352,3.0,1,5.0,0,0.0,0.17773699950215743,0.5061856207239317,0.47632665515831585,0.2618366724208421,0.22855100172625262,0.25308456945571134,0.2618366724208421,,,
6353,36.0,2,3.5,0,0.2222222222222222,0.21585626765267182,0.5041194144122177,0.3468849707251927,0.3265575146374037,0.24796725439122108,0.20203274560877887,0.3,,,
6354,26.0,2,3.5,0,0.3846153846153846,0.3062598040989048,0.5041194144122177,0.41225602390960814,0.29387198804519593,0.23816159641355875,0.21183840358644124,0.29387198804519593,,,
6355,26.0,1,5.0,0,0.5769230769230769,0.4149554562728179,0.5061856207239317,0.46382875865734313,0.26808562067132846,0.23042568620139853,0.2509420729126874,0.26808562067132846,,,
6356,24.0,1,4.0,0,0.1666666666666666,0.1838170679215823,0.49367707416767614,0.3559615158360789,0.32201924208196053,0.24660577262458816,0.213079666774241,0.3,,,
6357,11.0,1,5.0,0,0.2727272727272727,0.22864358027579423,0.5061856207239317,0.4317231220671143,0.28413843896644286,0.23524153168993284,0.2454382494972196,0.28413843896644286,,,
6358,155.0,1,5.0,0,0.032258064516129,0.05193114850599784,0.5061856207239317,0.12559403589268983,0.4372029820536551,0.2811608946160965,0.19295897758160402,0.3,,,
6359,161.0,1,5.0,0,0.1801242236024844,0.18280635905276035,0.5061856207239317,0.2335989132419496,0.3832005433790252,0.26496016301370756,0.21147409941290565,0.3,,,
6360,48.0,4,5.25,1,0.25,0.23658751453749444,0.392110572949936,0.2964040754653566,0.35179796226732174,0.2555393886801965,0.22687071320643742,0.08794949056683043,,,
6361,17.0,1,5.0,0,0.6470588235294118,0.4077824591499898,0.5061856207239317,0.47059298781420805,0.26470350609289595,0.22941105182786878,0.2521016550538643,0.26470350609289595,,,
6362,14.0,1,4.0,0,0.5,0.32611620554557713,0.49367707416767614,0.44036225233337195,0.27981887383331405,0.2339456621499942,0.22634263965238702,0.27981887383331405,,,
6363,8.0,4,5.0,0,0.5,0.2888553924482008,0.5560415851498929,0.4997918603705893,0.25010406981470534,0.22503122094441158,0.2571071760635296,0.25010406981470534,,,
6364,3.0,1,5.0,0,0.6666666666666666,0.26469352124128787,0.5061856207239317,0.4842317934982368,0.2578841032508816,0.22736523097526448,0.2544397360282692,0.2578841032508816,,,
6365,15.0,1,5.0,0,0.3333333333333333,0.2596557425299892,0.5061856207239317,0.4240089946592842,0.2879955026703579,0.23639865080110736,0.24411582765587733,0.2879955026703579,,,
6366,1.0,1,5.0,0,0.0,0.19466433278807718,0.5061856207239317,0.49613654691954934,0.25193172654022533,0.2255795179620676,0.2564805509004942,0.25193172654022533,,,
6367,12.0,1,3.0,0,0.4166666666666667,0.2839984683921757,0.4811764383400034,0.4248398754977669,0.28758006225111654,0.23627401867533496,0.20354855364253815,0.28758006225111654,,,
6368,15.0,1,5.0,0,0.0666666666666666,0.1453700282442749,0.5061856207239317,0.38591375656404614,0.30704312171797693,0.2421129365153931,0.23758521541097935,0.3,,,
6370,6.0,2,5.5,1,0.0,0.15722888417498543,0.3636587865636431,0.3292538028322002,0.3353730985838999,0.2506119295751699,0.23736675050575007,0.08384327464597498,,,
6371,3.0,1,5.0,1,0.3333333333333333,0.22121526037172265,0.34269061523233274,0.3316474011540954,0.3341762994229523,0.25025288982688565,0.22828241162641638,0.08354407485573807,,,
6372,7.0,1,6.0,1,0.0,0.1514055921685045,0.35404862392808184,0.3157107530546483,0.3421446234726758,0.2526433870418027,0.24434628271014897,0.08553615586816896,,,
6373,8.0,1,5.0,1,0.375,0.25314110673391504,0.34269061523233274,0.3238380871274027,0.33808095643629865,0.2514242869308896,0.22694367207898333,0.08452023910907466,,,
6374,7.0,1,4.0,1,0.2857142857142857,0.22547966624257856,0.3315099770303773,0.3114501885029559,0.34427490574852204,0.2532824717245566,0.20608502962189307,0.08606872643713051,,,
6375,6.0,1,5.0,1,0.0,0.15722888417498543,0.34269061523233274,0.3117803267227749,0.34410983663861255,0.25323295099158377,0.22487662743818998,0.08602745915965314,,,
6376,5.0,1,5.0,0,1.0,0.36351803954198486,0.5061856207239317,0.4858045376979393,0.25709773115103035,0.22712931934530908,0.2547093493196468,0.25709773115103035,,,
6377,10.0,2,5.0,0,0.6,0.33626503295165405,0.5228673428502458,0.47621676537559793,0.261891617312201,0.2285674851936603,0.2530657312072454,0.261891617312201,,,
6378,5.0,1,5.0,0,0.6,0.28351803954198485,0.5061856207239317,0.47437596626936784,0.2628120168653161,0.2288436050595948,0.25275016564617736,0.2628120168653161,,,
6379,5.0,1,5.0,0,0.2,0.20351803954198483,0.5061856207239317,0.46294739484079644,0.26852630257960175,0.2305578907738805,0.250790981972708,0.26852630257960175,,,
6380,5.0,1,5.0,0,0.6,0.28351803954198485,0.5061856207239317,0.47437596626936784,0.2628120168653161,0.2288436050595948,0.25275016564617736,0.2628120168653161,,,
6381,4.0,1,5.0,0,0.25,0.2119979578562342,0.5061856207239317,0.47157530744537907,0.2642123462773105,0.22926370388319314,0.25227005270492214,0.2642123462773105,,,
6383,215.0,1,6.0,0,0.5441860465116279,0.5152678765470197,0.5186864282834047,0.5156864747188219,0.24215676264058905,0.2226470287921767,0.2814846310192098,0.24215676264058905,,,
6384,140.0,1,6.0,0,0.5571428571428572,0.5130496936784351,0.5186864282834047,0.5140444115499003,0.24297779422504984,0.22289333826751495,0.2811796764306958,0.24297779422504984,,,
6385,66.0,1,5.0,0,0.3636363636363636,0.3266040812622049,0.5061856207239317,0.38272331234399454,0.3086383438280027,0.2425915031484008,0.23703828211611339,0.3,,,
6386,76.0,2,5.0,0,0.3421052631578947,0.3134161561307252,0.5228673428502458,0.3726947938815329,0.31365260305923354,0.24409578091777004,0.23531910752254856,0.3,,,
6387,75.0,1,5.0,0,0.0,0.04303106303736443,0.5061856207239317,0.17536093666209793,0.412319531668951,0.2736958595006853,0.2014904462849311,0.3,,,
6388,16.0,2,4.0,0,0.375,0.28022086079304503,0.5103726188499906,0.43031983343887914,0.28484008328056043,0.23545202498416812,0.224764545254681,0.28484008328056043,,,
6389,15.0,1,5.0,0,0.0,0.11679859967284631,0.5061856207239317,0.37638994704023665,0.3118050264798817,0.2435415079439645,0.23595256234975487,0.3,,,
6390,15.0,1,5.0,0,0.1333333333333333,0.17394145681570347,0.5061856207239317,0.3954375660878557,0.30228121695607213,0.24068436508682162,0.23921786847220386,0.3,,,
6391,7.0,1,4.0,0,0.2857142857142857,0.22547966624257856,0.49367707416767614,0.4429370240196847,0.27853148799015764,0.2335594463970473,0.2267472466316647,0.27853148799015764,,,
6393,11.0,1,4.0,1,0.0909090909090909,0.16412745124353617,0.3315099770303773,0.2866024701119565,0.35669876494402175,0.2570096294832065,0.2021803881604503,0.08917469123600544,,,
6394,11.0,1,4.0,0,0.1818181818181818,0.1963855157596652,0.49367707416767614,0.41391592435089275,0.2930420378245536,0.23791261134736608,0.22218678811228315,0.2930420378245536,,,
6395,11.0,1,6.0,0,0.3636363636363636,0.2609016447919233,0.5186864282834047,0.44952465710276335,0.2752376714486183,0.2325713014345855,0.26919743631908466,0.2752376714486183,,,
6396,11.0,1,5.0,0,0.1818181818181818,0.1963855157596652,0.5061856207239317,0.4230685193920553,0.2884657403039723,0.23653972209119167,0.24395460332435237,0.2884657403039723,,,
6397,22.0,2,4.0,0,0.1818181818181818,0.19257026163213387,0.5103726188499906,0.3759177754116666,0.3120411122941667,0.24361233368824997,0.21621565042183333,0.3,,,
6398,4.0,1,4.0,0,0.0,0.17033129118956755,0.49367707416767614,0.45563639381731036,0.2721818030913448,0.23165454092740342,0.22874286188557738,0.2721818030913448,,,
6399,3.0,1,4.0,0,1.0,0.3081717821108531,0.49367707416767614,0.4768129567079649,0.26159352164601757,0.22847805649380526,0.23207060748268019,0.26159352164601757,,,
6400,4.0,2,5.0,0,1.0,0.33699795785623426,0.5228673428502458,0.5010003563803621,0.24949982180981894,0.22484994654294568,0.2573143468080621,0.24949982180981894,,,
6401,6.0,2,4.0,1,0.0,0.15722888417498543,0.34647410252215766,0.31493323279762897,0.3425333836011855,0.2527600150803556,0.20663236515391312,0.08563334590029638,,,
6402,5.0,2,4.0,0,0.0,0.16351803954198485,0.5103726188499906,0.4608219646631327,0.2695890176684337,0.2308767053005301,0.22955773730420656,0.2695890176684337,,,
6403,5.0,1,5.0,0,0.0,0.16351803954198485,0.5061856207239317,0.4572331091265107,0.27138344543674464,0.2314150336310234,0.2498113901359733,0.27138344543674464,,,
6404,4.0,2,6.0,0,0.25,0.2119979578562342,0.5353335123391134,0.49729403534112765,0.25135298232943615,0.22540589469883082,0.278068892277638,0.25135298232943615,,,
6405,4.0,1,6.0,0,0.25,0.2119979578562342,0.5186864282834047,0.48260543176256115,0.2586972841187194,0.2276091852356158,0.2753410087559042,0.2586972841187194,,,
6406,8.0,2,5.0,0,0.25,0.21742682101962932,0.5228673428502458,0.4585640750964318,0.2707179624517841,0.23121538873553524,0.2500395557308169,0.2707179624517841,,,
6407,4.0,1,6.0,1,0.25,0.2119979578562342,0.35404862392808184,0.33733678086080565,0.3313316095695972,0.24939948287087915,0.2483625450170068,0.0828329023923993,,,
6408,8.0,2,4.0,0,0.0,0.1459982495910579,0.5103726188499906,0.43366222532179427,0.28316888733910284,0.23495066620173083,0.22528977826485339,0.28316888733910284,,,
6409,8.0,2,4.0,0,0.625,0.3245696781624865,0.5103726188499906,0.4712562102842003,0.26437189485789986,0.22931156845736997,0.23119740447323148,0.26437189485789986,,,
6410,9.0,1,4.0,1,0.1111111111111111,0.1754465858120559,0.3315099770303773,0.29549534828768775,0.3522523258561561,0.2556756977568468,0.2035778404452081,0.08806308146403903,,,
6411,12.0,2,5.5,0,0.0,0.12774846839217566,0.5291049660386855,0.41443168099682554,0.2927841595015872,0.23783524785047616,0.2525770858922903,0.2927841595015872,,,
6412,6.0,1,5.0,0,0.0,0.15722888417498543,0.5061856207239317,0.44802616463244066,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,
6413,6.0,2,6.0,0,0.6666666666666666,0.3110750380211393,0.5353335123391134,0.49795709995278437,0.2510214500236078,0.22530643500708236,0.27819203284837424,0.2510214500236078,,,
6414,6.0,1,6.0,0,0.3333333333333333,0.23415196109806236,0.5186864282834047,0.4712640170858477,0.2643679914570761,0.22931039743712284,0.2732347460302289,0.2643679914570761,,,
6415,5.0,1,6.0,0,0.2,0.20351803954198483,0.5186864282834047,0.4736623727489162,0.2631688136255419,0.22895064408766255,0.27368015493908443,0.2631688136255419,,,
6416,5.0,1,5.0,0,0.6,0.28351803954198485,0.5061856207239317,0.47437596626936784,0.2628120168653161,0.2288436050595948,0.25275016564617736,0.2628120168653161,,,
6417,3.0,1,5.0,0,0.6666666666666666,0.26469352124128787,0.5061856207239317,0.4842317934982368,0.2578841032508816,0.22736523097526448,0.2544397360282692,0.2578841032508816,,,
6418,4.0,1,5.0,1,0.25,0.2119979578562342,0.34269061523233274,0.3273150084822035,0.33634249575889824,0.2509027487276695,0.22753971573980633,0.08408562393972456,,,
6419,18.0,2,4.0,0,0.2222222222222222,0.21284081548814796,0.5103726188499906,0.3987981925892996,0.3006009037053502,0.24018027111160506,0.2198111445497471,0.3,,,
6420,9.0,1,4.0,0,0.0,0.14096382719136624,0.49367707416767614,0.41228170948083537,0.29385914525958234,0.2381577435778747,0.22192998291841698,0.29385914525958234,,,
6421,7.0,1,5.0,0,0.5714285714285714,0.29955374031665266,0.5061856207239317,0.46709310280904104,0.2664534485954795,0.22993603457864384,0.2515016747672642,0.2664534485954795,,,
6422,3.0,1,4.0,0,0.3333333333333333,0.22121526037172265,0.49367707416767614,0.46890781836804396,0.265546090815978,0.2296638272447934,0.2308283714578355,0.265546090815978,,,
6423,3.0,1,4.0,0,0.0,0.17773699950215743,0.49367707416767614,0.4649552491980835,0.26752237540095825,0.23025671262028746,0.23020725344541312,0.26752237540095825,,,
6424,10.0,4,4.0,0,0.4,0.2695983662849874,0.5436573911486317,0.4751426349327206,0.2624286825336397,0.2287286047600919,0.23180812834657039,0.2624286825336397,,,
6425,38.0,3,4.666666666666667,0,0.4210526315789473,0.34634398256120036,0.5353518580589884,0.4297298099866951,0.28513509500665246,0.23554052850199572,0.2382883016644492,0.28513509500665246,,,
6426,19.0,1,5.0,0,0.5263157894736842,0.3612295125269134,0.5061856207239317,0.44997815019855725,0.2750109249007214,0.23250327747021637,0.24856768289118128,0.2750109249007214,,,
6427,5.0,2,5.0,0,0.2,0.20351803954198483,0.5228673428502458,0.47724601380620857,0.2613769930968957,0.2284130979290687,0.2532421737953501,0.2613769930968957,,,
