questions,attempted,n_kcs,mean_kc_depth,is_choice_type,D_raw,D_emp,D_stat,D_blend,P_L0,P_T,P_S,P_G,irt_discrimination,irt_difficulty_logit,irt_difficulty_unit,p_success,reward_original,reward_desirable
6323,6.0,1,6.0,0,0.1666666666666666,0.1956904226365239,0.5186864282834047,0.4648537606755912,0.2675731196622044,0.2302719358986613,0.2720442698397526,0.2675731196622044,,,,0.39075913099139525,0.4058257473517619,0.021120011041411774
6324,5.0,1,6.0,0,0.2,0.2035180395419848,0.5186864282834047,0.4736623727489162,0.2631688136255419,0.2289506440876625,0.2736801549390844,0.2631688136255419,,,,0.38505572109783526,0.4204362889240637,0.019343547737495446
6325,5.0,1,6.0,0,0.0,0.1635180395419848,0.5186864282834047,0.4679480870346305,0.2660259564826848,0.2298077869448054,0.2726189304492885,0.2660259564826848,,,,0.38875839171478377,0.4109030769426796,0.020481880214300887
6326,10.0,2,6.0,0,0.0,0.136265032951654,0.5353335123391134,0.4355663924922486,0.2822168037538757,0.2346650411261627,0.2666051871771319,0.2822168037538757,,,,0.40954681939736387,0.3605265266598165,0.027961089579334974
6327,5.0,1,4.0,0,0.0,0.1635180395419848,0.4936770741676761,0.4465114977925774,0.2767442511037112,0.2330232753311133,0.2273089496531193,0.2767442511037112,,,,0.41399467664754475,0.37689447335981935,0.03078851764983517
6328,5.0,1,4.0,0,0.2,0.2035180395419848,0.4936770741676761,0.4522257835068631,0.2738871082465684,0.2321661324739705,0.2282069088367928,0.2738871082465684,,,,0.41025713808627196,0.385699840884465,0.029168482104521404
6329,5.0,1,5.0,0,0.0,0.1635180395419848,0.5061856207239317,0.4572331091265107,0.2713834454367446,0.2314150336310234,0.2498113901359733,0.2713834454367446,,,,0.4013232406519274,0.39356824444390265,0.025172351437877865
6330,5.0,1,4.0,0,0.2,0.2035180395419848,0.4936770741676761,0.4522257835068631,0.2738871082465684,0.2321661324739705,0.2282069088367928,0.2738871082465684,,,,0.41025713808627196,0.385699840884465,0.029168482104521404
6331,5.0,1,3.0,0,0.2,0.2035180395419848,0.4811764383400034,0.4415109527974293,0.2792445236012853,0.2337733570803855,0.2059301361139185,0.2792445236012853,,,,0.42300668048698287,0.36933677069936244,0.03555038722866154
6332,5.0,1,4.0,0,0.0,0.1635180395419848,0.4936770741676761,0.4465114977925774,0.2767442511037112,0.2330232753311133,0.2273089496531193,0.2767442511037112,,,,0.41399467664754475,0.37689447335981935,0.03078851764983517
6333,5.0,1,5.0,0,0.2,0.2035180395419848,0.5061856207239317,0.4629473948407964,0.2685263025796017,0.2305578907738805,0.250790981972708,0.2685263025796017,,,,0.39760225487269274,0.40272681092585455,0.023809636597212323
6334,5.0,1,4.0,0,0.0,0.1635180395419848,0.4936770741676761,0.4465114977925774,0.2767442511037112,0.2330232753311133,0.2273089496531193,0.2767442511037112,,,,0.41399467664754475,0.37689447335981935,0.03078851764983517
6335,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.439065074781013,0.2804674626094935,0.234140238782848,0.2466968699624593,0.2804674626094935,,,,0.41308248248430424,0.3656892028565403,0.029907521096028056
6336,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.439065074781013,0.2804674626094935,0.234140238782848,0.2466968699624593,0.2804674626094935,,,,0.41308248248430424,0.3656892028565403,0.029907521096028056
6337,7.0,1,3.0,0,0.0,0.1514055921685045,0.4811764383400034,0.4187873593345846,0.2906063203327076,0.2371818960998122,0.2026839084763692,0.2906063203327076,,,,0.43785938241513,0.3366311025673273,0.043598727064273084
6338,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.439065074781013,0.2804674626094935,0.234140238782848,0.2466968699624593,0.2804674626094935,,,,0.41308248248430424,0.3656892028565403,0.029907521096028056
6339,7.0,1,5.0,0,0.0,0.1514055921685045,0.5061856207239317,0.439065074781013,0.2804674626094935,0.234140238782848,0.2466968699624593,0.2804674626094935,,,,0.41308248248430424,0.3656892028565403,0.029907521096028056
6340,14.0,2,5.0,0,0.0,0.1202338526044006,0.5228673428502458,0.3947566868629314,0.3026216565685342,0.2407864969705602,0.2391011463193597,0.3,,,,0.4394779746113738,0.3047159739236583,0.042970220712154325
6341,6.0,1,5.0,0,0.3333333333333333,0.2341519610980623,0.5061856207239317,0.4608466774529535,0.2695766612735232,0.230872998382057,0.2504308589919349,0.2695766612735232,,,,0.3989714313967603,0.39933732181681414,0.024303773498609144
6342,6.0,1,5.0,0,0.0,0.1572288841749854,0.5061856207239317,0.4480261646324406,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,,0.4072959804231307,0.37921072504567305,0.027493882985265432
6343,18.0,3,5.0,0,0.0,0.107577657593411,0.5394982056387029,0.3775280001217184,0.3112359999391407,0.2433707999817422,0.2361476571637231,0.3,,,,0.4443675477467617,0.2833512108982726,0.045161933878824036
6344,6.0,1,5.0,0,0.3333333333333333,0.2341519610980623,0.5061856207239317,0.4608466774529535,0.2695766612735232,0.230872998382057,0.2504308589919349,0.2695766612735232,,,,0.3989714313967603,0.39933732181681414,0.024303773498609144
6345,6.0,1,4.0,0,0.0,0.1572288841749854,0.4936770741676761,0.437602375835561,0.2811988120822195,0.2343596436246658,0.2259089447741596,0.2811988120822195,,,,0.41979952533874615,0.363523021987475,0.033448657510439225
6346,12.0,2,4.0,0,0.0,0.1277484683921756,0.5103726188499906,0.4010514330049006,0.2994742834975497,0.2398422850492648,0.2201652251864843,0.2994742834975497,,,,0.44332989745492957,0.3128284684418895,0.04617103108696811
6347,6.0,1,5.0,0,0.0,0.1572288841749854,0.5061856207239317,0.4480261646324406,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,,0.4072959804231307,0.37921072504567305,0.027493882985265432
6348,6.0,1,5.0,0,0.1666666666666666,0.1956904226365239,0.5061856207239317,0.454436421042697,0.2727817894786515,0.2318345368435954,0.2493319578930338,0.2727817894786515,,,,0.40314045663785014,0.38915578180831895,0.025860911297811186
6349,12.0,1,5.0,1,0.0833333333333333,0.1589984683921756,0.3426906152323327,0.2902071447065736,0.3548964276467132,0.2564689282940139,0.221178367663984,0.0887241069116783,,,,0.3336372534126126,0.19101708047273208,0.005239984140068057
6350,3.0,1,4.0,0,0.0,0.1777369995021574,0.4936770741676761,0.4649552491980835,0.2675223754009582,0.2302567126202874,0.2302072534454131,0.2675223754009582,,,,0.4018909381854978,0.405991343438891,0.025793631453663864
6351,3.0,1,4.0,0,0.0,0.1777369995021574,0.4936770741676761,0.4649552491980835,0.2675223754009582,0.2302567126202874,0.2302072534454131,0.2675223754009582,,,,0.4018909381854978,0.405991343438891,0.025793631453663864
6352,3.0,1,5.0,0,0.0,0.1777369995021574,0.5061856207239317,0.4763266551583158,0.2618366724208421,0.2285510017262526,0.2530845694557113,0.2618366724208421,,,,0.38884808030991985,0.4249522594266172,0.02084371913667449
6353,36.0,2,3.5,0,0.2222222222222222,0.2158562676526718,0.5041194144122177,0.3468849707251927,0.3265575146374037,0.247967254391221,0.2020327456087788,0.3,,,,0.4626149489648089,0.24813700286674223,0.05700944841994889
6354,26.0,2,3.5,0,0.3846153846153846,0.3062598040989048,0.5041194144122177,0.4122560239096081,0.2938719880451959,0.2381615964135587,0.2118384035864412,0.2938719880451959,,,,0.43912985792648795,0.3276985727106619,0.04400335173997793
6355,26.0,1,5.0,0,0.5769230769230769,0.4149554562728179,0.5061856207239317,0.4638287586573431,0.2680856206713284,0.2304256862013985,0.2509420729126874,0.2680856206713284,,,,0.39702737996257786,0.40415679302073143,0.023604662443889476
6356,24.0,1,4.0,0,0.1666666666666666,0.1838170679215823,0.4936770741676761,0.3559615158360789,0.3220192420819605,0.2466057726245881,0.213079666774241,0.3,,,,0.4567977166596545,0.2582182625002814,0.05294380313750668
6357,11.0,1,5.0,0,0.2727272727272727,0.2286435802757942,0.5061856207239317,0.4317231220671143,0.2841384389664428,0.2352415316899328,0.2454382494972196,0.2841384389664428,,,,0.41780378435980237,0.3549286436273633,0.03200204689112946
6358,155.0,1,5.0,0,0.032258064516129,0.0519311485059978,0.5061856207239317,0.1255940358926898,0.4372029820536551,0.2811608946160965,0.192958977581604,0.3,,,,0.5216798470248569,0.06710449794687445,0.09554252328640771
6359,161.0,1,5.0,0,0.1801242236024844,0.1828063590527603,0.5061856207239317,0.2335989132419496,0.3832005433790252,0.2649601630137075,0.2114740994129056,0.3,,,,0.4872033905597022,0.14240014524348452,0.0693059166367857
6360,48.0,4,5.25,1,0.25,0.2365875145374944,0.392110572949936,0.2964040754653566,0.3517979622673217,0.2555393886801965,0.2268707132064374,0.0879494905668304,,,,0.32899434666613353,0.19681426909380584,0.004798837876253385
6361,17.0,1,5.0,0,0.6470588235294118,0.4077824591499898,0.5061856207239317,0.470592987814208,0.2647035060928959,0.2294110518278687,0.2521016550538643,0.2647035060928959,,,,0.39260687406334027,0.41529001409169836,0.0220769764070521
6362,14.0,1,4.0,0,0.5,0.3261162055455771,0.4936770741676761,0.4403622523333719,0.279818873833314,0.2339456621499942,0.226342639652387,0.279818873833314,,,,0.4180042029852934,0.3676197289214387,0.03260685198962294
6363,8.0,4,5.0,0,0.5,0.2888553924482008,0.5560415851498929,0.4997918603705893,0.2501040698147053,0.2250312209444115,0.2571071760635296,0.2501040698147053,,,,0.3733525427794769,0.4668035504482322,0.01635288302905687
6364,3.0,1,5.0,0,0.6666666666666666,0.2646935212412878,0.5061856207239317,0.4842317934982368,0.2578841032508816,0.2273652309752644,0.2544397360282692,0.2578841032508816,,,,0.38364803263521063,0.438626089057945,0.019233234846711494
6365,15.0,1,5.0,0,0.3333333333333333,0.2596557425299892,0.5061856207239317,0.4240089946592842,0.2879955026703579,0.2363986508011073,0.2441158276558773,0.2879955026703579,,,,0.42274533528681885,0.34391814857060754,0.034319495919134385
6366,1.0,1,5.0,0,0.0,0.1946643327880771,0.5061856207239317,0.4961365469195493,0.2519317265402253,0.2255795179620676,0.2564805509004942,0.2519317265402253,,,,0.3757782702305621,0.4600278103736047,0.01699619252486264
6367,12.0,1,3.0,0,0.4166666666666667,0.2839984683921757,0.4811764383400034,0.4248398754977669,0.2875800622511165,0.2362740186753349,0.2035485536425381,0.2875800622511165,,,,0.43392132657023114,0.34508988517996436,0.041337412948548036
6368,15.0,1,5.0,0,0.0666666666666666,0.1453700282442749,0.5061856207239317,0.3859137565640461,0.3070431217179769,0.2421129365153931,0.2375852154109793,0.3,,,,0.4419812789887587,0.29360038289694695,0.04407859080010217
6370,6.0,2,5.5,1,0.0,0.1572288841749854,0.3636587865636431,0.3292538028322002,0.3353730985838999,0.2506119295751699,0.23736675050575,0.0838432746459749,,,,0.3114911717985284,0.22933392647899317,0.003465909095349958
6371,3.0,1,5.0,1,0.3333333333333333,0.2212152603717226,0.3426906152323327,0.3316474011540954,0.3341762994229523,0.2502528898268856,0.2282824116264163,0.083544074855738,,,,0.3135153529640227,0.23182842435026987,0.003634264933465843
6372,7.0,1,6.0,1,0.0,0.1514055921685045,0.3540486239280818,0.3157107530546483,0.3421446234726758,0.2526433870418027,0.2443462827101489,0.0855361558681689,,,,0.31481327660321806,0.21554868854898362,0.003650513039221778
6373,8.0,1,5.0,1,0.375,0.253141106733915,0.3426906152323327,0.3238380871274027,0.3380809564362986,0.2514242869308896,0.2269436720789833,0.0845202391090746,,,,0.3173011785555242,0.22375510246974864,0.003897467816051678
6374,7.0,1,4.0,1,0.2857142857142857,0.2254796662425785,0.3315099770303773,0.3114501885029559,0.344274905748522,0.2532824717245566,0.206085029621893,0.0860687264371305,,,,0.3297624253543555,0.211324067129486,0.004983118335857173
6375,6.0,1,5.0,1,0.0,0.1572288841749854,0.3426906152323327,0.3117803267227749,0.3441098366386125,0.2532329509915837,0.2248766274381899,0.0860274591596531,,,,0.32315214134880477,0.21164955070972322,0.004337998846740985
6376,5.0,1,5.0,0,1.0,0.3635180395419848,0.5061856207239317,0.4858045376979393,0.2570977311510303,0.227129319345309,0.2547093493196468,0.2570977311510303,,,,0.3826110231260167,0.4413966710760167,0.018924937058658192
6377,10.0,2,5.0,0,0.6,0.336265032951654,0.5228673428502458,0.4762167653755979,0.261891617312201,0.2285674851936603,0.2530657312072454,0.261891617312201,,,,0.38892022177384145,0.42476508738445456,0.020866833733611846
6378,5.0,1,5.0,0,0.6,0.2835180395419848,0.5061856207239317,0.4743759662693678,0.2628120168653161,0.2288436050595948,0.2527501656461773,0.2628120168653161,,,,0.3901280967253024,0.42164134426248884,0.02125704645444286
6379,5.0,1,5.0,0,0.2,0.2035180395419848,0.5061856207239317,0.4629473948407964,0.2685263025796017,0.2305578907738805,0.250790981972708,0.2685263025796017,,,,0.39760225487269274,0.40272681092585455,0.023809636597212323
6380,5.0,1,5.0,0,0.6,0.2835180395419848,0.5061856207239317,0.4743759662693678,0.2628120168653161,0.2288436050595948,0.2527501656461773,0.2628120168653161,,,,0.3901280967253024,0.42164134426248884,0.02125704645444286
6381,4.0,1,5.0,0,0.25,0.2119979578562342,0.5061856207239317,0.471575307445379,0.2642123462773105,0.2292637038831931,0.2522700527049221,0.2642123462773105,,,,0.39196366610859135,0.4169305122859185,0.021861719900010734
6383,215.0,1,6.0,0,0.5441860465116279,0.5152678765470197,0.5186864282834047,0.5156864747188219,0.242156762640589,0.2226470287921767,0.2814846310192098,0.242156762640589,,,,0.3575102206079149,0.4974562246402116,0.012437484675018083
6384,140.0,1,6.0,0,0.5571428571428572,0.5130496936784351,0.5186864282834047,0.5140444115499003,0.2429777942250498,0.2228933382675149,0.2811796764306958,0.2429777942250498,,,,0.3585969624035853,0.49419663891081383,0.012662893679442459
6385,66.0,1,5.0,0,0.3636363636363636,0.3266040812622049,0.5061856207239317,0.3827233123439945,0.3086383438280027,0.2425915031484008,0.2370382821161133,0.3,,,,0.4428877378634498,0.2896681644327471,0.04448702057823682
6386,76.0,2,5.0,0,0.3421052631578947,0.3134161561307252,0.5228673428502458,0.3726947938815329,0.3136526030592335,0.24409578091777,0.2353191075225485,0.3,,,,0.44574837151744046,0.27756848854248456,0.045800856311851025
6387,75.0,1,5.0,0,0.0,0.0430310630373644,0.5061856207239317,0.1753609366620979,0.412319531668951,0.2736958595006853,0.2014904462849311,0.3,,,,0.505545225720295,0.09934926971800827,0.08250043551762865
6388,16.0,2,4.0,0,0.375,0.280220860793045,0.5103726188499906,0.4303198334388791,0.2848400832805604,0.2354520249841681,0.224764545254681,0.2848400832805604,,,,0.42452434172898357,0.3529035195066381,0.03574779490166997
6389,15.0,1,5.0,0,0.0,0.1167985996728463,0.5061856207239317,0.3763899470402366,0.3118050264798817,0.2435415079439645,0.2359525623497548,0.3,,,,0.44469232358445593,0.28198151133638044,0.045311414507545375
6390,15.0,1,5.0,0,0.1333333333333333,0.1739414568157034,0.5061856207239317,0.3954375660878557,0.3022812169560721,0.2406843650868216,0.2392178684722038,0.3,,,,0.4392857834698351,0.30558532391012044,0.04288630726779943
6391,7.0,1,4.0,0,0.2857142857142857,0.2254796662425785,0.4936770741676761,0.4429370240196847,0.2785314879901576,0.2335594463970473,0.2267472466316647,0.2785314879901576,,,,0.41632693817631505,0.371478270246341,0.03183592652752244
6393,11.0,1,4.0,1,0.0909090909090909,0.1641274512435361,0.3315099770303773,0.2866024701119565,0.3566987649440217,0.2570096294832065,0.2021803881604503,0.0891746912360054,,,,0.341947459199144,0.1876912618016095,0.00618400272930664
6394,11.0,1,4.0,0,0.1818181818181818,0.1963855157596652,0.4936770741676761,0.4139159243508927,0.2930420378245536,0.237912611347366,0.2221867881122831,0.2930420378245536,,,,0.4351003705506244,0.3299498534639336,0.04135136966912857
6395,11.0,1,6.0,0,0.3636363636363636,0.2609016447919233,0.5186864282834047,0.4495246571027633,0.2752376714486183,0.2325713014345855,0.2691974363190846,0.2752376714486183,,,,0.40062629158037655,0.38151478581157305,0.02451497069210915
6396,11.0,1,5.0,0,0.1818181818181818,0.1963855157596652,0.5061856207239317,0.4230685193920553,0.2884657403039723,0.2365397220911916,0.2439546033243523,0.2884657403039723,,,,0.42334645203030463,0.3425959302623782,0.03461035595107526
6397,22.0,2,4.0,0,0.1818181818181818,0.1925702616321338,0.5103726188499906,0.3759177754116666,0.3120411122941667,0.2436123336882499,0.2162156504218333,0.3,,,,0.4509606065528811,0.28141469717321677,0.049944593174945984
6398,4.0,1,4.0,0,0.0,0.1703312911895675,0.4936770741676761,0.4556363938173103,0.2721818030913448,0.2316545409274034,0.2287428618855773,0.2721818030913448,,,,0.4080210276563432,0.39104348046483256,0.028232949269255667
6399,3.0,1,4.0,0,1.0,0.3081717821108531,0.4936770741676761,0.4768129567079649,0.2615935216460175,0.2284780564938052,0.2320706074826801,0.2615935216460175,,,,0.3940477052429447,0.4257815064681378,0.022928847872485753
6400,4.0,2,5.0,0,1.0,0.3369979578562342,0.5228673428502458,0.5010003563803621,0.2494998218098189,0.2248499465429456,0.2573143468080621,0.2494998218098189,,,,0.37254959885878497,0.46906553667925177,0.016144562181602703
6401,6.0,2,4.0,1,0.0,0.1572288841749854,0.3464741025221576,0.3149332327976289,0.3425333836011855,0.2527600150803556,0.2066323651539131,0.0856333459002963,,,,0.3280559665834771,0.21477380788630812,0.004832666904241254
6402,5.0,2,4.0,0,0.0,0.1635180395419848,0.5103726188499906,0.4608219646631327,0.2695890176684337,0.2308767053005301,0.2295577373042065,0.2695890176684337,,,,0.4046135519914069,0.3992976051289338,0.026854695116057828
6403,5.0,1,5.0,0,0.0,0.1635180395419848,0.5061856207239317,0.4572331091265107,0.2713834454367446,0.2314150336310234,0.2498113901359733,0.2713834454367446,,,,0.4013232406519274,0.39356824444390265,0.025172351437877865
6404,4.0,2,6.0,0,0.25,0.2119979578562342,0.5353335123391134,0.4972940353411276,0.2513529823294361,0.2254058946988308,0.278068892277638,0.2513529823294361,,,,0.3696341975659434,0.4621627494423066,0.015159208279605077
6405,4.0,1,6.0,0,0.25,0.2119979578562342,0.5186864282834047,0.4826054317625611,0.2586972841187194,0.2276091852356158,0.2753410087559042,0.2586972841187194,,,,0.3792403122553764,0.4357787679900424,0.017663438988755234
6406,8.0,2,5.0,0,0.25,0.2174268210196293,0.5228673428502458,0.4585640750964318,0.2707179624517841,0.2312153887355352,0.2500395557308169,0.2707179624517841,,,,0.40045751064972657,0.39568417914921544,0.02484968133592177
6407,4.0,1,6.0,1,0.25,0.2119979578562342,0.3540486239280818,0.3373367808608056,0.3313316095695972,0.2493994828708791,0.2483625450170068,0.0828329023923993,,,,0.30442899128971507,0.2378299565216791,0.003006149459929158
6408,8.0,2,4.0,0,0.0,0.1459982495910579,0.5103726188499906,0.4336622253217942,0.2831688873391028,0.2349506662017308,0.2252897782648533,0.2831688873391028,,,,0.4223581000812084,0.3577435317960251,0.034678465387718495
6409,8.0,2,4.0,0,0.625,0.3245696781624865,0.5103726188499906,0.4712562102842003,0.2643718948578998,0.2293115684573699,0.2311974044732314,0.2643718948578998,,,,0.3977291950182267,0.4163969436613495,0.024238744050806126
6410,9.0,1,4.0,1,0.1111111111111111,0.1754465858120559,0.3315099770303773,0.2954953482876877,0.3522523258561561,0.2556756977568468,0.2035778404452081,0.088063081464039,,,,0.33758421426282925,0.19595777955509103,0.005727390980811427
6411,12.0,2,5.5,0,0.0,0.1277484683921756,0.5291049660386855,0.4144316809968255,0.2927841595015872,0.2378352478504761,0.2525770858922903,0.2927841595015872,,,,0.42589518514578917,0.33065196008017206,0.03558112950545307
6412,6.0,1,5.0,0,0.0,0.1572288841749854,0.5061856207239317,0.4480261646324406,0.2759869176837797,0.2327960753051339,0.2482330567941327,0.2759869176837797,,,,0.4072959804231307,0.37921072504567305,0.027493882985265432
6413,6.0,2,6.0,0,0.6666666666666666,0.3110750380211393,0.5353335123391134,0.4979570999527843,0.2510214500236078,0.2253064350070823,0.2781920328483742,0.2510214500236078,,,,0.36919896420464693,0.4633901793699336,0.015053325609383557
6414,6.0,1,6.0,0,0.3333333333333333,0.2341519610980623,0.5186864282834047,0.4712640170858477,0.2643679914570761,0.2293103974371228,0.2732347460302289,0.2643679914570761,,,,0.38661102700280764,0.4164099898821556,0.019815049481312165
6415,5.0,1,6.0,0,0.2,0.2035180395419848,0.5186864282834047,0.4736623727489162,0.2631688136255419,0.2289506440876625,0.2736801549390844,0.2631688136255419,,,,0.38505572109783526,0.4204362889240637,0.019343547737495446
6416,5.0,1,5.0,0,0.6,0.2835180395419848,0.5061856207239317,0.4743759662693678,0.2628120168653161,0.2288436050595948,0.2527501656461773,0.2628120168653161,,,,0.3901280967253024,0.42164134426248884,0.02125704645444286
6417,3.0,1,5.0,0,0.6666666666666666,0.2646935212412878,0.5061856207239317,0.4842317934982368,0.2578841032508816,0.2273652309752644,0.2544397360282692,0.2578841032508816,,,,0.38364803263521063,0.438626089057945,0.019233234846711494
6418,4.0,1,5.0,1,0.25,0.2119979578562342,0.3426906152323327,0.3273150084822035,0.3363424957588982,0.2509027487276695,0.2275397157398063,0.0840856239397245,,,,0.31561527520909494,0.22732641741693146,0.0037782130285938407
6419,18.0,2,4.0,0,0.2222222222222222,0.2128408154881479,0.5103726188499906,0.3987981925892996,0.3006009037053502,0.240180271111605,0.2198111445497471,0.3,,,,0.4443452038975838,0.30990503338313746,0.046743227023921516
6420,9.0,1,4.0,0,0.0,0.1409638271913662,0.4936770741676761,0.4122817094808353,0.2938591452595823,0.2381577435778747,0.2219299829184169,0.2938591452595823,,,,0.43614893817859257,0.32773331253046034,0.04194260133803215
6421,7.0,1,5.0,0,0.5714285714285714,0.2995537403166526,0.5061856207239317,0.467093102809041,0.2664534485954795,0.2299360345786438,0.2515016747672642,0.2664534485954795,,,,0.3948959683532589,0.40949427974825653,0.02285744310075721
6422,3.0,1,4.0,0,0.3333333333333333,0.2212152603717226,0.4936770741676761,0.4689078183680439,0.265546090815978,0.2296638272447934,0.2308283714578355,0.265546090815978,,,,0.3992818835942617,0.41248987435287954,0.024809513993813464
6423,3.0,1,4.0,0,0.0,0.1777369995021574,0.4936770741676761,0.4649552491980835,0.2675223754009582,0.2302567126202874,0.2302072534454131,0.2675223754009582,,,,0.4018909381854978,0.405991343438891,0.025793631453663864
6424,10.0,4,4.0,0,0.4,0.2695983662849874,0.5436573911486317,0.4751426349327206,0.2624286825336397,0.2287286047600919,0.2318081283465703,0.2624286825336397,,,,0.39515544992835827,0.4229396797502141,0.023316642255143193
6425,38.0,3,4.666666666666667,0,0.4210526315789473,0.3463439825612003,0.5353518580589884,0.4297298099866951,0.2851350950066524,0.2355405285019957,0.2382883016644492,0.2851350950066524,,,,0.4210238100747855,0.35205501680278156,0.03367530941209304
6426,19.0,1,5.0,0,0.5263157894736842,0.3612295125269134,0.5061856207239317,0.4499781501985572,0.2750109249007214,0.2325032774702163,0.2485676828911812,0.2750109249007214,,,,0.4060320126143596,0.3822145449724135,0.02698847719340114
6427,5.0,2,5.0,0,0.2,0.2035180395419848,0.5228673428502458,0.4772460138062085,0.2613769930968957,0.2284130979290687,0.2532421737953501,0.2613769930968957,,,,0.3882443757614667,0.4265212591603201,0.020651128274057292
6428,10.0,2,5.0,0,0.4,0.2695983662849874,0.5228673428502458,0.4595500987089312,0.2702249506455343,0.2310674851936602,0.2502085883501025,0.2702249506455343,,,,0.3998157739016919,0.39725845390419495,0.024612709607795543
6429,2.0,1,5.0,0,0.0,0.1858159540249827,0.5061856207239317,0.4861625165552474,0.2569187417223763,0.2270756225167128,0.2547707171237567,0.2569187417223763,,,,0.3823748715254004,0.44202966433027535,0.018855316375215956
6430,6.0,1,5.0,0,0.1666666666666666,0.1956904226365239,0.5061856207239317,0.454436421042697,0.2727817894786515,0.2318345368435954,0.2493319578930338,0.2727817894786515,,,,0.40314045663785014,0.38915578180831895,0.025860911297811186
6431,2.0,1,5.0,0,0.0,0.1858159540249827,0.5061856207239317,0.4861625165552474,0.2569187417223763,0.2270756225167128,0.2547707171237567,0.2569187417223763,,,,0.3823748715254004,0.44202966433027535,0.018855316375215956
6432,3.0,1,4.0,0,0.3333333333333333,0.2212152603717226,0.4936770741676761,0.4689078183680439,0.265546090815978,0.2296638272447934,0.2308283714578355,0.265546090815978,,,,0.3992818835942617,0.41248987435287954,0.024809513993813464
6433,4.0,1,4.0,1,0.0,0.1703312911895675,0.3315099770303773,0.3125477786961643,0.3437261106519178,0.2531178331955753,0.2062575080808258,0.0859315276629794,,,,0.32922463748354486,0.21240739037176037,0.004935259736280522
6434,86.0,1,4.0,0,0.127906976744186,0.142339160269336,0.4936770741676761,0.2332024138637343,0.3833987930681328,0.2650196379204398,0.1937889507500154,0.3,,,,0.4940807053201972,0.14208493422676435,0.07613978508180845
6435,8.0,1,5.0,0,0.25,0.2174268210196293,0.5061856207239317,0.4453942944703943,0.2773028527648028,0.2331908558294408,0.2477818790520676,0.2773028527648028,,,,0.4089982114535461,0.3751941363494788,0.02818675781125985
6436,7.0,2,6.0,0,0.5714285714285714,0.2995537403166526,0.5353335123391134,0.4907265284429721,0.2546367357785139,0.2263910207335542,0.2768492124251234,0.2546367357785139,,,,0.3739376245943053,0.45017793894115365,0.0162408575569171
6437,2.0,1,5.0,0,0.0,0.1858159540249827,0.5061856207239317,0.4861625165552474,0.2569187417223763,0.2270756225167128,0.2547707171237567,0.2569187417223763,,,,0.3823748715254004,0.44202966433027535,0.018855316375215956
6438,14.0,1,5.0,0,0.0714285714285714,0.1496456173102829,0.5061856207239317,0.3927410741832253,0.3036294629083873,0.2410888388725162,0.2387556127171244,0.3,,,,0.44004738558020773,0.30215385726085886,0.043219820449059074
6439,60.0,1,6.0,0,0.45,0.3885993873568703,0.5186864282834047,0.4319617343323818,0.2840191328338091,0.2352057398501427,0.265935750661728,0.2840191328338091,,,,0.41184055655949725,0.3552739868292599,0.028908488090947714
6440,67.0,1,6.0,0,0.208955223880597,0.2079074826270071,0.5186864282834047,0.3040246823145528,0.3479876588427236,0.254396297652817,0.2421760124298455,0.3,,,,0.45931709759657824,0.20408483356356094,0.05090511862139105
6441,8.0,2,4.5,0,0.0,0.1459982495910579,0.5166225788069198,0.4385964042351593,0.2807017978824203,0.234210539364726,0.2363408378386333,0.2807017978824203,,,,0.41626879833607555,0.36499389727491055,0.03155847458334158
6442,4.0,1,5.0,0,0.25,0.2119979578562342,0.5061856207239317,0.471575307445379,0.2642123462773105,0.2292637038831931,0.2522700527049221,0.2642123462773105,,,,0.39196366610859135,0.4169305122859185,0.021861719900010734
6443,4.0,1,5.0,1,0.25,0.2119979578562342,0.3426906152323327,0.3273150084822035,0.3363424957588982,0.2509027487276695,0.2275397157398063,0.0840856239397245,,,,0.31561527520909494,0.22732641741693146,0.0037782130285938407
6444,4.0,1,5.0,0,0.25,0.2119979578562342,0.5061856207239317,0.471575307445379,0.2642123462773105,0.2292637038831931,0.2522700527049221,0.2642123462773105,,,,0.39196366610859135,0.4169305122859185,0.021861719900010734
6445,4.0,1,5.0,0,0.0,0.1703312911895675,0.5061856207239317,0.4666733466610653,0.2666633266694673,0.2299989980008402,0.2514297165704683,0.2666633266694673,,,,0.39517023890426517,0.4088042812231876,0.022952478024879857
6446,9.0,2,4.0,0,0.2222222222222222,0.2099293444327455,0.5103726188499906,0.441039555522934,0.2794802222385329,0.2338440666715598,0.2264490730107468,0.2794802222385329,,,,0.4175632126038128,0.3686312868800453,0.03240271319570458
6447,54.0,2,6.0,0,0.074074074074074,0.1092966349804002,0.5353335123391134,0.2614526626085121,0.3692736686957439,0.2607821006087232,0.2342697801987237,0.3,,,,0.4719819068884925,0.1653904612571918,0.057904310224684244
6448,5.0,1,5.0,0,0.2,0.2035180395419848,0.5061856207239317,0.4629473948407964,0.2685263025796017,0.2305578907738805,0.250790981972708,0.2685263025796017,,,,0.39760225487269274,0.40272681092585455,0.023809636597212323
