questions,delta_static,n_students,q_error_rate,delta_cumulative,learning_effect,relative_improvement,before_error,after_error,delta_chronological,improvement_rate
6053,0.0,3,1.0,,,,,,,0.0
6054,0.0,5,0.0,,,,,,,0.0
6055,0.0,6,0.5,,,,,,,0.0
6056,0.2666666666666667,10,0.7,0.2166666666666667,-0.2166666666666667,-0.4473503097040607,,0.6,,0.0
6057,0.1851851851851852,9,0.5555555555555556,0.1820987654320987,-0.1820987654320987,-0.4863011440440473,0.6666666666666666,0.0,-0.6666666666666666,0.6666666666666666
6058,0.0,6,0.3333333333333333,,,,,,,0.0
6059,0.0,5,0.2,0.0,-0.0,-0.0,,0.0,,0.0
6060,0.016783762685402,61,0.1639344262295081,0.0305665216906434,-0.0305665216906434,-0.227483801251082,0.0827280064568199,0.2075471698113207,0.1248191633545007,0.1147540983606557
6061,0.0756302521008403,51,0.2156862745098039,0.0778509181450358,-0.0778509181450358,-0.5607427400589134,0.1128851540616246,0.2195121951219512,0.1066270410603265,0.1764705882352941
6062,-0.019090909090909,55,0.1454545454545454,0.0071969696969697,-0.0071969696969697,-0.0516809922750517,0.0851063829787234,0.2340425531914893,0.1489361702127659,0.0545454545454545
6063,-0.0011627906976744,43,0.1860465116279069,-0.007422480620155,0.007422480620155,0.0381679389312977,0.1269841269841269,0.3684210526315789,0.2414369256474519,0.1395348837209302
6064,0.2320175438596491,38,0.4473684210526316,0.2112573099415204,-0.2112573099415204,-0.8909633502688307,0.1578947368421052,0.12,-0.0378947368421052,0.2631578947368421
6065,-0.1584422521922522,12,0.1666666666666666,-0.2404195011337868,0.2404195011337868,0.5891390596001467,0.3333333333333333,0.1666666666666666,-0.1666666666666666,0.3333333333333333
6066,0.2457142857142857,10,0.4,0.2479166666666667,-0.2479166666666667,-1.619488296135003,0.1,0.1,0.0,0.1
6067,0.0729166666666666,16,0.3125,0.0666666666666666,-0.0666666666666666,-0.24906600249066,,0.3333333333333333,,0.0
6068,0.6148148148148148,18,1.0,0.7476851851851852,-0.7476851851851852,-2.9516046494626806,0.375,0.2777777777777778,-0.0972222222222222,0.2222222222222222
6069,-0.0255102040816326,49,0.4693877551020408,0.0079365079365079,-0.0079365079365079,-0.0171618262144443,0.5185185185185186,0.25,-0.2685185185185186,0.0
6070,0.0791666666666666,76,0.6052631578947368,0.1622807017543859,-0.1622807017543859,-0.3655115185521793,,0.6578947368421053,,0.0
6071,-0.0180117501546072,35,0.4,-0.1217063492063492,0.1217063492063492,0.2328388575940237,,0.8571428571428571,,0.0
6072,0.3194444444444445,24,0.7083333333333334,0.4583333333333333,-0.4583333333333333,-1.8260292164674636,,0.0416666666666666,,0.0
6073,0.2314578197599588,33,0.4848484848484848,0.255757311253179,-0.255757311253179,-1.1115476845844416,0.2499255952380952,0.0909090909090909,-0.1590165043290043,0.3333333333333333
6074,0.0191176470588235,102,0.5294117647058824,0.0083014048531289,-0.0083014048531289,-0.016654581419124,0.75,0.3461538461538461,-0.4038461538461538,0.1176470588235294
6075,0.2003239390994493,49,0.5918367346938775,0.1860905087343579,-0.1860905087343579,-0.4440493815074448,0.6388888888888888,0.3125,-0.3263888888888888,0.2857142857142857
6076,0.0300834431269213,23,0.0869565217391304,0.0446558113603568,-0.0446558113603568,-0.9450309436046992,0.0427341597796143,1.0,0.9572658402203856,0.0
6077,0.1145833333333333,112,0.9642857142857144,0.4705882352941176,-0.4705882352941176,-0.8872130420317178,0.6666666666666666,0.12,-0.5466666666666666,0.0
6078,0.3166666666666667,6,0.8333333333333334,0.2773333333333333,-0.2773333333333333,-0.5295989815404202,0.3,0.5,0.2,0.1666666666666666
6079,-0.1412393162393162,78,0.2307692307692307,-0.1725517890772128,0.1725517890772128,0.5291471274457714,0.3958333333333333,0.5185185185185185,0.1226851851851851,0.0128205128205128
6080,0.1733333333333333,60,0.4666666666666667,0.1903292181069959,-0.1903292181069959,-0.578175590364157,0.125,0.0,-0.125,0.0
6081,0.1174498746867167,38,0.3421052631578947,0.0598048693161475,-0.0598048693161475,-0.2111005512740471,0.2270270270270269,0.1176470588235294,-0.1093799682034975,0.1842105263157894
6082,0.0,28,0.2857142857142857,,,,,,,0.0
6083,-0.1041666666666666,24,0.1666666666666666,-0.0769230769230769,0.0769230769230769,0.3318951211417192,0.4285714285714285,0.6666666666666666,0.238095238095238,0.0
6084,-0.0300595238095238,40,0.2,-0.1033333333333333,0.1033333333333333,0.3569144172956377,0.3,0.0625,-0.2375,0.1
6085,-0.0454545454545454,22,0.0909090909090909,-0.1428571428571428,0.1428571428571428,0.6635700066357001,0.1111111111111111,0.375,0.2638888888888889,0.0454545454545454
6086,0.0,40,0.275,,,,,,,0.0
6087,0.3055555555555556,6,0.6666666666666666,0.2,-0.2,-0.3327787021630616,1.0,0.0,-1.0,0.1666666666666666
6088,0.0291666666666666,40,0.3,0.0789473684210526,-0.0789473684210526,-0.4262574595055413,0.25,0.1176470588235294,-0.1323529411764706,0.0
6089,-0.0637254901960784,34,0.0588235294117647,-0.1578947368421052,0.1578947368421052,0.9937065253395164,0.1875,0.1111111111111111,-0.0763888888888889,0.0294117647058823
6090,0.125,4,0.25,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6091,-0.09,10,0.0,-0.0416666666666666,0.0416666666666666,0.9765625,0.3333333333333333,0.3333333333333333,0.0,0.0
6092,0.0694444444444444,12,0.9166666666666666,0.75,-0.75,-2.98804780876494,0.25,,,0.0
6093,0.0916666666666666,50,0.48,0.0691489361702127,-0.0691489361702127,-0.164166287821387,0.0,0.3829787234042553,0.3829787234042553,0.0
6094,0.0125,160,0.85,0.2222222222222222,-0.2222222222222222,-0.3992812936713915,0.0,0.375,0.375,0.0
6095,0.2042241027706144,43,0.4418604651162791,0.2027571058765687,-0.2027571058765687,-0.8444575974222152,0.1637366698342308,0.4102564102564102,0.2465197404221794,0.3023255813953488
6096,0.0558823529411764,34,0.4705882352941176,0.1138888888888888,-0.1138888888888888,-0.4803186504217432,0.25,0.2352941176470588,-0.0147058823529411,0.1176470588235294
6097,0.0344696969696969,44,0.3863636363636363,0.0618686868686868,-0.0618686868686868,-0.190075719960278,0.3294573643410852,0.4705882352941176,0.1411308709530324,0.1136363636363636
6098,-0.0196196660482374,14,0.3571428571428571,-0.0054450113378684,0.0054450113378684,0.0149757783740717,0.4438311688311689,0.1818181818181818,-0.2620129870129871,0.4285714285714285
6099,-0.0196196660482374,14,0.3571428571428571,-0.0344185293164885,0.0344185293164885,0.0876768080195603,0.2716450216450216,0.4615384615384615,0.1898934398934399,0.2142857142857142
6100,-0.0910482374768089,14,0.2857142857142857,-0.1389455782312925,0.1389455782312925,0.3264239595985425,0.3115079365079364,0.5454545454545454,0.2339466089466089,0.2142857142857142
6101,0.0777777777777777,9,0.4444444444444444,-0.037037037037037,0.037037037037037,0.0767636447378521,0.4583333333333333,0.375,-0.0833333333333333,0.2222222222222222
6102,-0.2875,8,0.125,-0.3020833333333333,0.3020833333333333,0.7056647848939069,0.5952380952380951,0.5,-0.0952380952380951,0.25
6103,-0.0333333333333333,9,0.3333333333333333,0.0061728395061728,-0.0061728395061728,-0.0188104285015612,0.3333333333333333,0.3333333333333333,0.0,0.0
6104,0.0,8,0.375,,,,,,,0.0
6105,-0.115595238095238,10,0.1,-0.1267233560090702,0.1267233560090702,0.5564793977655188,0.2588888888888888,0.0,-0.2588888888888888,0.3
6106,-0.0999999999999999,10,0.1,-0.3,0.3,0.9966777408637874,0.3,,,0.0
6107,-0.015595238095238,10,0.2,0.0117614638447971,-0.0117614638447971,-0.0621515262364484,0.2426190476190476,0.1666666666666666,-0.075952380952381,0.3
6108,0.0231481481481481,48,0.125,0.0518964947089947,-0.0518964947089947,-0.700324424670555,0.1666666666666666,0.0714285714285714,-0.0952380952380952,0.125
6109,-0.1021927671412207,97,0.134020618556701,-0.0921759941089837,0.0921759941089837,0.4057102481744253,0.2861315660284732,0.1940298507462686,-0.0921017152822045,0.3298969072164948
6110,-0.0872549019607843,17,0.1176470588235294,-0.09375,0.09375,0.5961844197138315,0.1111111111111111,0.375,0.2638888888888889,0.0
6111,0.0325493025493025,15,0.3333333333333333,0.0573448773448773,-0.0573448773448773,-0.2070298458476815,0.28499037999038,0.3333333333333333,0.0483429533429533,0.3333333333333333
6112,0.1222222222222222,15,0.4,0.1428571428571428,-0.1428571428571428,-0.6635700066357001,1.0,0.0714285714285714,-0.9285714285714286,0.0666666666666666
6113,0.2065323565323565,13,0.6923076923076923,0.2138888888888889,-0.2138888888888889,-0.4713516160626836,0.3484848484848485,0.3636363636363636,0.0151515151515151,0.2307692307692307
6114,-0.1474358974358974,13,0.3076923076923077,-0.1550925925925926,0.1550925925925926,0.3168867531877861,0.75,0.5833333333333334,-0.1666666666666666,0.0
6115,0.0714285714285714,14,0.5714285714285714,0.1666666666666666,-0.1666666666666666,-0.4985044865403789,,0.1666666666666666,,0.0
6116,0.0378787878787879,11,0.5454545454545454,0.0202020202020202,-0.0202020202020202,-0.0383884527534117,0.3333333333333333,0.5454545454545454,0.2121212121212121,0.0909090909090909
6117,-0.074863426691987,16,0.0625,-0.0991414141414141,0.0991414141414141,0.6095705369064994,0.0,0.0,0.0,0.0
6118,-0.137363426691987,16,0.0,-0.1663387345679012,0.1663387345679012,0.9940240972744164,0.0,0.125,0.125,0.0
6119,-0.074863426691987,16,0.0625,-0.0647471741221741,0.0647471741221741,0.5048623844178665,0.0416666666666666,0.0,-0.0416666666666666,0.0625
6120,0.0,6,0.0,,,,,,,0.0
6121,0.0833333333333333,6,0.1666666666666666,0.1666666666666666,-0.1666666666666666,-166.66666666666666,0.0,0.0,0.0,0.0
6122,0.25,2,1.0,0.5,-0.5,-0.998003992015968,0.0,0.0,0.0,0.0
6123,0.1764277389277389,6,0.3333333333333333,0.3512626262626263,-0.3512626262626263,-2.345858067997842,0.0,0.5,0.5,0.0
6124,0.7846153846153846,2,1.0,0.8611111111111112,-0.8611111111111112,-6.155679110405083,,0.0,,0.0
6125,0.4840722495894909,29,0.7931034482758621,0.5584674329501916,-0.5584674329501916,-2.3700427635323007,0.25,0.2857142857142857,0.0357142857142857,0.0
6126,-0.0216836734693877,28,0.2857142857142857,-0.0689285714285714,0.0689285714285714,0.1938140188792929,0.7884615384615384,0.1481481481481481,-0.6403133903133903,0.5714285714285714
6127,0.1666666666666666,2,0.5,0.5,-0.5,-500.0,,0.5,,0.0
6128,0.1666666666666666,2,0.5,0.25,-0.25,-0.99601593625498,0.5,0.0,-0.5,0.5
6129,-0.3333333333333333,2,0.0,-0.125,0.125,0.992063492063492,0.5,0.0,-0.5,0.0
6130,0.1,5,0.2,0.2,-0.2,-200.0,0.0,0.2,0.2,0.0
6131,0.0,4,0.25,0.0,-0.0,-0.0,0.25,1.0,0.75,0.0
6132,0.0,3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6133,-0.0833333333333333,3,0.0,-0.1111111111111111,0.1111111111111111,0.9910802775024776,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333
6134,-0.1,5,0.2,0.0,-0.0,-0.0,0.1666666666666666,1.0,0.8333333333333334,0.0
6135,-0.1666666666666666,3,0.3333333333333333,0.0,-0.0,-0.0,1.0,0.0,-1.0,0.0
6136,0.0,4,0.5,,,,,,,0.0
6137,0.0,2,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6138,-0.3454545454545454,2,0.0,-0.3625,0.3625,0.997248968363136,0.5,0.5,0.0,0.0
6139,0.1443181818181818,44,0.5227272727272727,0.2157622739018088,-0.2157622739018088,-0.7268011176199222,0.1470588235294117,0.3076923076923077,0.1606334841628959,0.0
6140,0.0,13,0.3076923076923077,,,,,,,0.0
6141,-0.0416666666666666,12,0.5,-0.0833333333333333,0.0833333333333333,0.1426126640045636,0.5,0.6,0.0999999999999999,0.0
6142,-0.0486111111111111,12,0.1666666666666666,-0.0416666666666666,0.0416666666666666,0.9765625,0.1388888888888888,,,0.0
6143,0.0384615384615384,13,0.5384615384615384,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0
6144,0.0,5,0.6,,,,,,,0.0
6145,0.55494227994228,11,1.0,0.5668706293706294,-0.5668706293706294,-1.305764289913902,0.2147852147852147,,,0.0
6146,-0.3,5,0.0,-0.25,0.25,0.99601593625498,0.75,,,0.0
6147,-0.04,5,0.2,0.0,-0.0,-0.0,0.25,,,0.0
6148,0.1,5,0.4,0.3333333333333333,-0.3333333333333333,-0.9970089730807578,0.3333333333333333,,,0.0
6149,0.089994879672299,155,0.5483870967741935,0.1024795103226475,-0.1024795103226475,-0.2289839745989593,0.4186827956989247,0.6013513513513513,0.1826685556524266,0.2193548387096774
6150,0.0726190476190476,92,0.3478260869565217,0.1431159420289855,-0.1431159420289855,-0.6957164999295479,0.24,0.1111111111111111,-0.1288888888888889,0.0543478260869565
6151,0.168898939798261,26,0.5,0.1965130280347671,-0.1965130280347671,-0.6023829074039107,0.2708333333333333,0.3043478260869565,0.0335144927536232,0.1923076923076923
6152,0.0,7,0.8571428571428571,,,,,,,0.0
6153,0.1,5,0.4,0.3333333333333333,-0.3333333333333333,-0.9970089730807578,0.3333333333333333,,,0.0
6154,0.0,6,0.6666666666666666,,,,,,,0.0
6155,0.0,7,0.7142857142857143,,,,,,,0.0
6156,0.0909090909090909,7,0.5714285714285714,0.7,-0.7,-2.3255813953488373,0.3,,,0.0
6157,0.0,5,0.8,0.0,-0.0,-0.0,0.5,,,0.0
6158,0.236734693877551,7,0.7142857142857143,0.4,-0.4,-1.9900497512437807,0.2,,,0.0
6159,0.0,7,0.5714285714285714,,,,,,,0.0
6160,0.0793650793650793,7,0.5714285714285714,0.625,-0.625,-1.6622340425531914,0.375,,,0.0
6161,0.0,7,0.8571428571428571,,,,,,,0.0
6162,-0.1111111111111111,9,0.2222222222222222,-0.3333333333333333,0.3333333333333333,0.9970089730807578,,0.6666666666666666,,0.0
6163,0.0128886413645771,33,0.2424242424242424,0.0011171094267685,-0.0011171094267685,-0.0046103035141774,0.0660919540229885,0.2727272727272727,0.2066353187042842,0.0909090909090909
6164,0.0,232,0.5258620689655172,0.0,-0.0,-0.0,0.5662650602409639,0.5662650602409639,0.0,0.0
6165,0.1267106009070294,280,0.5714285714285714,0.205573971761817,-0.205573971761817,-0.5816423476202305,0.3823600973236009,0.2434210526315789,-0.1389390446920219,0.1464285714285714
6166,-0.055050505050505,33,0.2727272727272727,-0.0488215488215488,0.0488215488215488,0.1513617336659811,0.2741935483870967,0.4137931034482758,0.1395995550611791,0.0909090909090909
6167,0.0784313725490196,17,0.6470588235294118,0.0833333333333333,-0.0833333333333333,-0.1995211492418196,,0.3333333333333333,,0.0
6168,0.0,2,0.5,0.0,-0.0,-0.0,,0.0,,0.0
6169,0.0,47,0.0638297872340425,,,,,,,0.0
6170,0.2925438596491228,38,0.5789473684210527,0.3106481481481482,-0.3106481481481482,-1.2086605663232222,,0.1,,0.0
6171,-0.0578512396694214,11,0.0909090909090909,-0.0552236652236652,0.0552236652236652,0.3753322283573453,0.1825396825396825,0.0,-0.1825396825396825,0.1818181818181818
6172,-0.0075757575757575,22,0.0,0.0,-0.0,-0.0,0.0181818181818181,0.0,-0.0181818181818181,0.0
6173,-0.0334595959595959,24,0.0,-0.0326190476190476,0.0326190476190476,0.970254957507082,0.041005291005291,0.0588235294117647,0.0178182384064737,0.0833333333333333
6174,0.0,18,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6175,-0.1111111111111111,18,0.0555555555555555,-0.75,0.75,0.9986684420772304,,1.0,,0.0
6176,0.0,24,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6177,-0.0309523809523809,10,0.0,-0.0533333333333333,0.0533333333333333,0.98159509202454,0.0,0.1111111111111111,0.1111111111111111,0.0
6178,0.1433862433862434,9,0.3333333333333333,0.0569444444444444,-0.0569444444444444,-0.2052874023633087,0.0888888888888888,0.0,-0.0888888888888888,0.1111111111111111
6179,-0.1333333333333333,3,0.0,-0.0902777777777777,0.0902777777777777,0.9890444309190504,0.1666666666666666,0.0,-0.1666666666666666,0.0
6180,0.1999999999999999,3,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-333.3333333333333,0.0,0.5,0.5,0.0
6181,0.0121212121212121,55,0.2545454545454545,0.25,-0.25,-250.0,0.0,,,0.0
6182,-0.0543859649122807,57,0.0,-0.1551724137931034,0.1551724137931034,0.9935968204901744,0.160919540229885,,,0.0
6183,0.25,4,0.5,0.4166666666666667,-0.4166666666666667,-4.940711462450594,0.0,0.5,0.5,0.0
6184,-0.0952380952380952,3,0.0,-0.0555555555555555,0.0555555555555555,0.9823182711198428,0.15,0.0,-0.15,0.6666666666666666
6185,-0.25,2,0.0,-1.0,1.0,0.9990009990009991,1.0,,,0.0
6186,0.0,2,0.0,,,,,,,0.0
6187,0.0,2,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6188,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6189,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6190,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6191,0.0,1,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6192,-0.3333333333333333,1,0.0,-0.25,0.25,0.99601593625498,,1.0,,0.0
6193,0.3333333333333333,2,1.0,1.0,-1.0,-1000.0,0.0,0.0,0.0,0.0
6194,-0.25,2,0.0,-1.0,1.0,0.9990009990009991,,1.0,,0.0
6195,0.0,1,0.0,,,,,,,0.0
6196,-0.3333333333333333,2,0.0,-0.5,0.5,0.998003992015968,0.5,1.0,0.5,0.0
6197,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6198,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6199,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6200,0.0,2,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6201,0.0,1,0.0,,,,,,,0.0
6202,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6203,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6204,0.0,1,0.0,,,,,,,0.0
6205,0.0,1,0.0,,,,,,,0.0
6206,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6207,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6208,0.0,1,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6209,0.0,2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6210,0.0,1,0.0,,,,,,,0.0
6211,0.0,2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6212,0.0,2,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6213,0.0,1,0.0,,,,,,,0.0
6214,-0.25,2,0.0,-1.0,1.0,0.9990009990009991,1.0,,,0.0
6215,0.0,1,1.0,,,,,,,0.0
6216,0.0,1,0.0,,,,,,,0.0
6217,-0.125,4,0.0,-0.1944444444444444,0.1944444444444444,0.9948834565093804,0.4444444444444444,0.0,-0.4444444444444444,0.25
6218,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6219,-0.125,2,0.0,-0.1666666666666666,0.1666666666666666,0.9940357852882704,0.25,0.0,-0.25,0.5
6220,0.4444444444444445,6,1.0,0.6296296296296297,-0.6296296296296297,-1.6954223596290017,0.4,0.5,0.0999999999999999,0.5
6221,0.0,1,0.0,,,,,,,0.0
6222,0.0,1,0.0,,,,,,,0.0
6223,-0.6666666666666666,1,0.0,-0.25,0.25,0.99601593625498,1.0,,,0.0
6224,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6225,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6226,0.0,2,0.5,,,,,,,0.0
6227,0.0,2,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6228,0.0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6229,0.0,1,0.0,0.0,-0.0,-0.0,,0.0,,0.0
6230,0.0,1,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6231,-0.5,1,0.0,0.0,-0.0,-0.0,,1.0,,0.0
6232,0.5,1,1.0,1.0,-1.0,-1000.0,0.0,,,0.0
6233,0.0508297258297258,44,0.3409090909090909,0.0313479179550608,-0.0313479179550608,-0.1009395915686504,0.3260869565217391,0.3181818181818182,-0.0079051383399209,0.2045454545454545
6234,0.098731884057971,92,0.5434782608695652,0.1046747967479674,-0.1046747967479674,-0.2288970274498649,1.0,0.4634146341463415,-0.5365853658536586,0.0217391304347826
6235,0.2400107230295909,53,0.6792452830188679,0.2125923154446964,-0.2125923154446964,-0.4741049780525711,0.3710413169596843,0.2,-0.1710413169596842,0.2075471698113207
6236,0.0,6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6237,0.0,5,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6238,0.0,5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6239,0.0,12,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6240,0.0535714285714285,14,0.1428571428571428,0.0952380952380952,-0.0952380952380952,-1.9588638589618024,0.1666666666666666,0.0,-0.1666666666666666,0.0
6241,0.0554421768707483,42,0.1428571428571428,0.0332341269841269,-0.0332341269841269,-0.3004268752017793,0.0786324786324786,0.08,0.0013675213675213,0.0952380952380952
6242,0.0,9,0.1111111111111111,,,,,,,0.0
6243,-0.0555555555555555,9,0.0,-0.0864197530864197,0.0864197530864197,0.9885609377206608,0.0714285714285714,0.0,-0.0714285714285714,0.1111111111111111
6244,0.0,4,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6245,0.0,9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6246,0.0,2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6247,0.0,2,0.0,0.0,-0.0,-0.0,0.0,,,0.0
6248,0.0,12,0.25,0.0,-0.0,-0.0,,0.0,,0.0
6249,0.3158838059201575,89,0.7191011235955056,0.3686127498326535,-0.3686127498326535,-1.0487196088066206,0.5852272727272726,0.2247191011235955,-0.3605081716036771,0.7640449438202247
6250,-0.106060606060606,44,0.0,-0.1041666666666666,0.1041666666666666,0.9904912836767036,0.0476190476190476,0.3571428571428571,0.3095238095238095,0.0
6251,0.0,45,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6252,0.0,2,0.0,,,,,,,0.0
6253,-0.0388888888888888,15,0.1333333333333333,-0.0333333333333333,0.0333333333333333,0.1988071570576541,,0.1333333333333333,,0.0
6255,0.0108695652173913,46,0.4347826086956521,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6256,0.0,9,0.1111111111111111,,,,,,,0.0
6257,0.08125,80,0.2,0.1052631578947368,-0.1052631578947368,-0.9905894006934126,,0.0394736842105263,,0.0
6258,0.0,79,0.1012658227848101,,,,,,,0.0
6259,0.0,79,0.1772151898734177,,,,,,,0.0
6260,-0.0476190476190476,7,0.0,0.0,-0.0,-0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
6261,-0.0235294117647058,5,0.0,-0.0181818181818181,0.0181818181818181,0.947867298578199,0.0153846153846153,0.0,-0.0153846153846153,0.2
6262,-0.0117647058823529,10,0.0,-0.0153846153846153,0.0153846153846153,0.9389671361502347,0.0133333333333333,0.25,0.2366666666666666,0.0
6263,-0.0296803652968036,73,0.410958904109589,0.0107142857142857,-0.0107142857142857,-0.0274524158125915,,0.4428571428571428,,0.0
6264,0.0,30,0.1,,,,,,,0.0
6265,0.0,58,0.1034482758620689,,,,,,,0.0
6266,0.1923027544351074,68,0.6470588235294118,0.2148639247365613,-0.2148639247365613,-0.4959982800704842,0.4245273109243697,0.6666666666666666,0.2421393557422969,0.0147058823529411
6267,-0.1919467787114845,68,0.2058823529411764,-0.2093627450980392,0.2093627450980392,0.5029794851261276,0.4436624649859944,1.0,0.5563375350140056,0.0
6268,0.023440643863179,71,0.3943661971830985,0.0478051643192488,-0.0478051643192488,-0.1375446606466253,0.2676056338028169,0.4285714285714285,0.1609657947686116,0.1549295774647887
6269,0.0,79,0.0759493670886076,,,,,,,0.0
6270,0.0327777777777777,150,0.3866666666666666,0.0565565565565565,-0.0565565565565565,-0.1704379198730614,0.3936170212765957,0.2352941176470588,-0.1583229036295369,0.04
6271,0.0,16,0.375,,,,,,,0.0
6272,-0.0277777777777777,36,0.4166666666666667,-0.25,0.25,0.6648936170212766,0.375,,,0.0
6273,0.0989583333333333,32,0.5,0.1875,-0.1875,-0.5980861244019139,0.3064516129032258,0.0,-0.3064516129032258,0.0
6274,0.0,2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
6275,-0.0666666666666666,3,0.0,-0.1666666666666666,0.1666666666666666,0.9940357852882704,,0.0,,0.0
6276,0.0,6,1.0,,,,,,,0.0
6277,0.75,1,1.0,1.0,-1.0,-1000.0,,0.0,,0.0
6278,0.0,3,0.3333333333333333,,,,,,,0.0
6279,0.1666666666666666,3,0.6666666666666666,0.4444444444444445,-0.4444444444444445,-1.9910403185664511,0.5,0.6666666666666666,0.1666666666666666,0.0
6280,-0.08125,8,0.125,-0.026282596371882,0.026282596371882,0.1725909394642746,0.2916666666666666,0.3333333333333333,0.0416666666666666,0.25
6281,-0.0833333333333333,3,0.3333333333333333,-0.0555555555555555,0.0555555555555555,0.1424907381020233,0.6,0.0,-0.6,0.6666666666666666
6282,0.2299999999999999,5,0.6,0.2799999999999999,-0.2799999999999999,-0.8722741433021806,0.36,0.6666666666666666,0.3066666666666666,0.0
6283,-0.0833333333333333,3,0.3333333333333333,-0.0061224489795918,0.0061224489795918,0.0179830958898635,0.4603174603174603,0.0,-0.4603174603174603,0.3333333333333333
6284,-0.4166666666666667,3,0.0,-0.4761904761904762,0.4761904761904762,0.9979044007584074,0.5158730158730159,0.0,-0.5158730158730159,0.3333333333333333
6285,0.0,9,0.3333333333333333,,,,,,,0.0
6286,0.0235508524397413,135,0.2222222222222222,0.0162430470763804,-0.0162430470763804,-0.0753646113807156,0.1432686654908877,0.2289156626506024,0.0856469971597146,0.0666666666666666
6287,-0.1335300004654843,31,0.1290322580645161,-0.1663082437275985,0.1663082437275985,0.5612065941774815,0.3247126436781609,0.2857142857142857,-0.0389983579638751,0.3225806451612903
6288,-0.0638696741854636,25,0.08,-0.0285396825396825,0.0285396825396825,0.2605419504419649,0.173611111111111,0.25,0.0763888888888889,0.28
6289,-0.0588235294117647,3,0.0,-0.0952380952380952,0.0952380952380952,0.9896091044037604,0.0666666666666666,1.0,0.9333333333333332,0.0
6290,0.2880952380952381,12,0.6666666666666666,0.2309618291761148,-0.2309618291761148,-0.5288739884433084,0.4166666666666666,0.3636363636363636,-0.0530303030303029,0.25
6291,-0.059090909090909,22,0.0,-0.0607638888888888,0.0607638888888888,0.983809309646953,0.0,0.1666666666666666,0.1666666666666666,0.0
6292,0.0947619047619047,10,0.3,0.1645691609977324,-0.1645691609977324,-1.2062460525878405,,0.0,,0.0
6293,-0.1725694444444444,8,0.0,-0.2239583333333333,0.2239583333333333,0.995554732357844,0.0625,0.25,0.1875,0.0
6294,0.1063492063492063,7,0.2857142857142857,0.1333333333333333,-0.1333333333333333,-0.8692952499223844,0.0285714285714285,0.0,-0.0285714285714285,0.1428571428571428
6295,-0.2089506172839506,9,0.0,-0.323396164021164,0.323396164021164,0.996917349491424,0.0687830687830687,0.3333333333333333,0.2645502645502645,0.1111111111111111
6296,0.1555555555555555,8,0.375,0.1173611111111111,-0.1173611111111111,-0.4537643647298894,0.025,0.25,0.225,0.125
